CD_CONTRATO_VENDA,CD_PLANO,DT_SUSPENSAO,DT_EXCLUSAO,FG_FATURA_INTERNACAO,CD_PESSOA_EMPRESA,CD_UNIMED,DT_INI_VIGENCIA,CD_TAB_PRECO,CD_CATEG,FG_EXIBE_PESQ_MANUAL,FG_BENEF_CARTAO_UNICO,FG_ENVIA_DADOS_ANS,TP_ACOMOD_INTERN_PADRAO,DT_ADAPTACAO,FG_PLAC,CD_CONTRATANTE_AGRUPADOR,NM_CONTRATANTE_AGRUPADOR,DS_CONVENIO,DS_MOTIVO_SUSP_UN,IND_CO_PARTICIPACAO,TP_REMISSAO,ID_ORIGEM
1647928260604001,442759039,,,N,445430,164,10/08/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19712
1647928260613001,442759039,,,N,776415,164,16/08/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19722
1647928270618001,442760032,,,N,646752,164,18/08/2021,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19728
1647928260627001,442759039,,,N,777235,164,24/08/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19739
1647928260634001,442759039,,,N,473764,164,25/08/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19746
1647929260639001,442759039,,,N,763024,164,01/09/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19753
1647929260647001,442759039,,,N,726023,164,01/09/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19762
1647929270659001,442760032,,,N,486641,164,08/09/2021,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19774
1643441001,455753071,,,N,789795,164,20/09/2021,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19782
1643443001,455804079,,,N,790365,164,25/09/2021,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19802
1647930260683001,442759039,,,N,791090,164,01/10/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19807
1647930260689001,442759039,,,N,791286,164,01/10/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19813
1647930260698001,442759039,,,N,792022,164,15/10/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19823
1647930260707001,442759039,,,N,792874,164,20/10/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19832
1647930260713001,442759039,,,N,750808,164,22/10/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19839
1647931260722001,442759039,,,N,794205,164,01/11/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19849
1647931270728001,442760032,,,N,739380,164,05/11/2021,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19855
1647931260734001,442759039,,,N,553677,164,10/11/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19862
1647931260738001,442759039,,,N,727939,164,16/11/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19866
1647931260743001,442759039,,,N,493322,164,16/11/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19871
1647931260747001,442759039,,,N,720960,164,19/11/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19877
1647962290757001,450096042,,,N,796444,164,01/12/2021,11793,,S,S,S,00,,N,1647952,AMBULAT CO-PARTIC 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19890
1647927260551001,442759039,,,N,774347,164,06/07/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19650
1647927260559001,442759039,,,N,774727,164,10/07/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19658
1647927260562001,442759039,,,N,547866,164,15/07/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19662
1647927260567001,442759039,,,N,774923,164,17/07/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19668
1647927260575001,442759039,,,N,438762,164,17/07/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19678
1647928260585001,442759039,,,N,439605,164,01/08/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19687
1647928260590001,442759039,,,N,655291,164,01/08/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19697
1647928270595001,442760032,,,N,775957,164,05/08/2021,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19703
1647928260606001,442759039,,,N,776301,164,10/08/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19715
1647928270614001,442760032,,,N,534175,164,16/08/2021,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19723
1641189001,450098049,,,N,776859,164,20/08/2021,6981,,S,S,S,00,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19733
1647928260631001,442759039,,,N,585273,164,20/08/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19743
1643437001,455804079,,,N,777725,164,20/08/2021,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19748
1647929260640001,442759039,,,N,709856,164,01/09/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19754
1647929260652001,442759039,,,N,613337,164,01/09/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19767
1647929260661001,442759039,,,N,778884,164,10/09/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19777
1647929260665001,442759039,,,N,789806,164,13/09/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19784
1643444001,455804079,,,N,790388,164,25/09/2021,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19803
1647930260685001,442759039,,,N,719059,164,01/10/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19809
1643445001,455753071,,,N,791313,164,01/10/2021,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19814
1647930260701001,442759039,,,N,792092,164,15/10/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19826
1647930260710001,442759039,,,N,792918,164,20/10/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19835
1643446001,455753071,,,N,794016,164,01/11/2021,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19841
1647931260723001,442759039,,,N,794210,164,01/11/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19850
1647931260731001,442759039,,,N,737233,164,10/11/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19858
1647931270735001,442760032,,,N,428308,164,10/11/2021,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19863
1647931260739001,442759039,,,N,476143,164,16/11/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19867
1643447001,455753071,,,N,795211,164,16/11/2021,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19872
1647932260748001,442759039,,,N,664265,164,01/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19881
1647932260758001,442759039,,,N,796445,164,01/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19891
1647932270768001,442760032,,,N,795764,164,02/12/2021,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19901
1643452003,455753071,,,N,796650,164,01/12/2021,13002,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19903
1643453001,455804079,,,N,796784,164,06/12/2021,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19910
1647932260780001,442759039,,,N,796863,164,13/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19916
1643454001,455753071,,,N,797014,164,15/12/2021,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19924
1647932260793001,442759039,,,N,797181,164,14/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19931
1647962290798001,450096042,,,N,604390,164,16/12/2021,11793,,S,S,S,00,,N,1647952,AMBULAT CO-PARTIC 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19936
1647932260802001,442759039,,,N,797425,164,18/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19940
1647932260765001,442759039,,,N,476088,164,01/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19897
1643452002,455753071,,,N,796650,164,01/12/2021,13001,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19903
1647932260772001,442759039,,,N,796713,164,06/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19907
1647932260778001,442759039,,,N,796846,164,10/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19914
1647932260786001,442759039,,,N,694436,164,15/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19922
1647932260791001,442759039,,,N,726058,164,15/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19929
1647932260797001,442759039,,,N,797286,164,15/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19935
1647932260801001,442759039,,,N,696459,164,18/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19939
1647932260805001,442759039,,,N,537642,164,23/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19943
1647921260810001,442759039,,,N,797812,164,03/01/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19949
1647921260817001,442759039,,,N,798350,164,05/01/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19956
1647921260823001,442759039,,,N,798361,164,05/01/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19961
1647921270830001,442760032,,,N,798802,164,12/01/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19973
1647921260840001,442759039,,,N,799357,164,17/01/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19984
1643460001,455753071,,,N,799421,164,21/01/2022,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19994
1647922260853001,442759039,,,N,710602,164,01/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20001
1647922260858001,442759039,,,N,449068,164,01/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20006
1647922260864001,442759039,,,N,800006,164,03/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20013
1647922260874001,442759039,,,N,800389,164,10/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20023
1647922260881001,442759039,,,N,716901,164,16/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20031
1647922260889001,442759039,,,N,800797,164,11/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20040
1647922260895001,442759039,,,N,800948,164,11/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20046
1647922260901001,442759039,,,N,800999,164,15/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20051
1647922260908001,442759039,,,N,437389,164,17/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20059
1647922270913001,442760032,,,N,736043,164,18/02/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20065
1647922260916001,442759039,,,N,440459,164,23/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20071
1647922260923001,442759039,,,N,801910,164,01/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20082
1647953290928001,450096042,,,N,800674,164,01/03/2022,11793,,S,S,S,00,,N,1647952,AMBULAT CO-PARTIC 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20087
1647923260932001,442759039,,,N,802122,164,02/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20092
1647923270937001,442760032,,,N,802231,164,08/03/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20097
1643477001,164753071,,,N,802483,164,08/03/2022,13019,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20106
1647923260951001,442759039,,,N,718092,164,17/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20114
1647923260956001,442759039,,,N,802915,164,16/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20119
1647923270959001,442760032,,,N,641177,164,18/03/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20123
1647923260971001,442759039,,,N,759892,164,24/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20136
1647923260975001,442759039,,,N,803306,164,24/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20140
1647924260979001,442759039,,,N,453200,164,01/04/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20145
1647924260991001,442759039,,,N,803911,164,01/04/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20158
1647932260807001,442759039,,,N,436965,164,24/12/2021,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19945
1647921260811001,442759039,,,N,743614,164,03/01/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19950
1647921260820001,442759039,,,N,798357,164,05/01/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19958
1643458001,455753071,,,N,798525,164,05/01/2022,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19967
1643459001,455804079,,,N,799343,164,17/01/2022,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19981
1647921270844001,442760032,,,N,799373,164,19/01/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19988
1643461001,455804079,,,N,799425,164,21/01/2022,6979,,S,S,S,01,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,19995
1647922260854001,442759039,,,N,656315,164,01/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20002
1647922270862001,442760032,,,N,799928,164,01/02/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20010
1647922260870001,442759039,,,N,800189,164,08/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20019
1647922270877001,442760032,,,N,677177,164,10/02/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20026
1647922260884001,442759039,,,N,527050,164,10/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20034
1647922270890001,442760032,,,N,715617,164,15/02/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20041
1647922260896001,442759039,,,N,800949,164,11/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20047
1647922270902001,442760032,,,N,758058,164,16/02/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20052
1647922260910001,442759039,,,N,801086,164,18/02/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20061
1643468001,455753071,,,N,801401,164,18/02/2022,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20066
1643472001,455753071,,,N,801546,164,24/02/2022,6985,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20073
1647923260924001,442759039,,,N,801922,164,01/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20083
1647923260930001,442759039,,,N,802000,164,01/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20089
1647923260934001,442759039,,,N,802164,164,07/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20094
1647923270941001,442760032,,,N,777918,164,09/03/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20101
1647923260946001,442759039,,,N,802513,164,11/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20108
1647923260952001,442759039,,,N,802750,164,14/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20115
1647923260955001,442759039,,,N,441207,164,15/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20120
1647923260961001,442759039,,,N,803037,164,18/03/2022,11794,,S,S,S,02,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20125
1647923270972001,442760032,,,N,709004,164,24/03/2022,11795,,S,S,S,01,,N,1647922,ARAXAPART ESTADUAL 11/2018,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20137
1643481001,164753071,,,N,803603,164,01/04/2022,13019,,S,S,S,02,,N,1,PRE-PAGAMENTO ,UNIMED ARAXA COOPERATIVA DE TRABALHO MEDICO LTDA,,1,0,20141
