CD_TAB_PRECO;NM_TAB_PRECO;TP_TAB_PRECO;ID_ORIGEM
30014800117;ITACIR JOSE VOLPATO - NENHUM;3;
30014800132;HLC LAB CLINICO - NENHUM;3;
30014800144;CAGINE LAB ANAL CLI - NENHUM;3;
30014800155;LABORATORIO CASTANHEDE LDTA - NENHUM;3;
30014800165;ANALISES CLINICAS MOURA EIRELI - NENHUM;3;
30014800166;LABORATORIO CASTANHEDE - NENHUM;3;
30014800168;HEMOVIDA LAB DE ANAL - NENHUM;3;
30000020990;LAB. MATOS UD RIO MAFRA - NENHUM;3;
30000020991;LAB MATOS FILIAL - U RIO MAFRA - NENHUM;3;
40002210025;FUND. MÉDICO SOCIAL RURAL S.S - CILINDRO;3;
30000242044;GERALDO GALINDO - NENHUM;3;
30000242045;CAROLINE DO CARMO GALINDO - NENHUM;3;
30000242046;EANDRO CASAGRANDE MENDES - NENHUM;3;
30001480019;CLÍNICA MÉDICA MULHER INTEGRAL - NENHUM;3;
30002600001;PRO-CORPORE CLIN GINE UD 26 - NENHUM;3;
30002606569;DR RANIERI MARCHI UD 26 - NENHUM;3;
30002620085;CLIN JACY BRUNS SERV MED UD 26 - NENHUM;3;
30002620089;MATER DEI CLIN OBST GINE UD 26 - NENHUM;3;
30002620152;CLIN GINE DR GILBRAN SIM UD 26 - NENHUM;3;
30002620174;CLINICA PRO MATER UD 26 - NENHUM;3;
30002620211;CLIN GINE OBST ACOREANA UD 26 - NENHUM;3;
30002620723;CENTRO MEDICO TIMBO UD 26 - NENHUM;3;
30002620825;CLIN JORGE OLIV CRUZ UD 26 - NENHUM;3;
30000000953;HOSP SÃO LUIZ - UD 207 - NENHUM;3;
30000006250;UROCLINICA BLUMENAU - EPP - NENHUM;3;
30000006274;UROCLINICA FILIAL TIMBO - NENHUM;3;
30022017706;DRA RAFAELLA DABOIT CASTAGNA - NENHUM;3;
30000006306;FERNANDA CABRAL - UD26 - NENHUM;3;
30000006312;FRANCISCO C DOS S NETO - UD26 - NENHUM;3;
30000006330;ANDREZZA C DE AQUINO - UD26 - NENHUM;3;
30030000003;FUND MED SOCIAL RURAL UD 300 - NENHUM;3;
30030000006;FUNDACAO HOSP ALEX KRIESER 300 - NENHUM;3;
50030000006;FUNDACAO HOSP ALEX KRIESER 300 - CENTRAL;3;
50030000019;FUD HOSP IMBUIA UD 300 - CENTRAL;3;
50300000010;SOC BEN SAO JOSE UD 300 - CENTRAL;3;
30000001154;CLINICA STAKONSKI - NENHUM;3;
30000300890;IMAGEM MATRIZ UD25 - NENHUM;3;
30000300891;SONITEC D M P I S/S LTDA UD25 - NENHUM;3;
30080242529;FLAVIA WERNER UD242 - NENHUM;3;
30009000013;CLÍNICA OCULOLASER UD. 198 - NENHUM;3;
30000020155;LAB ANAL CARLOS WILLY UD.618 - NENHUM;3;
30000020218;LAB MIGUEL RODRIGUES NETO -618 - NENHUM;3;
30000020752;WH LAB ANAL CLINICAS LTDA- 618 - NENHUM;3;
30000020903;LABOANALISES UD - 618 - NENHUM;3;
30000020935;LA ANAL GIANNE LTDA UD - 618 - NENHUM;3;
30000020956;LAB ANAL GALILEU LTDA UD - 618 - NENHUM;3;
30000020979;LAB ANAL SAO LUCAS S/S UD 628 - NENHUM;3;
30000020988;LAB ANAL G PASTEUR UD - 622 - NENHUM;3;
30019015607;RENATA DARIO T. SIMOM - UD 198 - NENHUM;3;
30002620763;RENATO SERV. SAÚDE - UD 026 - NENHUM;3;
20000000101;101 - MED: TNUMM PF + 18% CONTRASTE BRASÍNDICE/ EQUIPOS LPM / MAT: PREÇO UNIMED;2;
30014800194;FAIMA ANALISES CLINICAS-UD 148 - NENHUM;3;
30000300899;NOOVA ONCOLOGIA - UD 025 - NENHUM;3;
30000025860;TAHNEE AIÇAR DE SUSS - UD 628 - NENHUM;3;
30027050269;CLINICA DR. BERTOLI - UD 027 - NENHUM;3;
30080242631;CLINICA DIGEST CARE - UD 242 - NENHUM;3;
30080242589;NATALIA R. A. D. COSTA-UD 242 - NENHUM;3;
30080242644;MARIA PAULA V. GYSEL - UD 242 - NENHUM;3;
30027050359;SAUDE GLOBAL - UD 027 - NENHUM;3;
30000300904;PRO SAUDE CLINICA - UD 025 - NENHUM;3;
20000000122;TABELA RECURSO PRÓPRIO UGF;2;
20000000123;MED CMED OU BRASINDICE + 19% / DIETAS E CONTRASTES BRASINDICE PF/ MATERIAL PREÇO UNIMED;2;
30000400001;IMIGRANTES HOSP. E MAT-UD 331 - NENHUM;3;
20000000144;MEDICAMENTO: CMED OU BRASÍNDICE + 18%/MATERIAL: PREÇO UNIMED;2;
30000051166;CLINICA GASTROCARE - UD 622 - NENHUM;3;
30000500122;]SANTA LUZIA - UD 025 - NENHUM;3;
30000500123;SANTA LUZIA - UD 025 - NENHUM;3;
30000500124;SANTA LUZIA BAIA SUL-UD 025 - NENHUM;3;
30000500125;SANTA LUZIA - UD 025 - NENHUM;3;
30000500126;SANTA LUZIA TRINDADE - UD 025 - NENHUM;3;
30000500127;LAB. SANTA LUZIA UD - 025 - NENHUM;3;
30000500129;SANTA LUZIA JURERÊ - UD 025 - NENHUM;3;
30000500131;SANTA LUZIA LAGOA - UD 025 - NENHUM;3;
30000500132;STA LUZIA SUL DA ILHA-UD 025 - NENHUM;3;
30000500133;SANTA LUZIA BARREIROS-UD 025 - NENHUM;3;
30000500134;STA LUZIA PRAIA COMP-UD 025 - NENHUM;3;
30000500135;SANTA LUZIA BIGUAÇÚ-UD 025 - NENHUM;3;
30000500144;SNTA LUZIA HOSP UNIMED-UD 025 - NENHUM;3;
30000021001;LABAN LAB. ANA. CLIN - UD 635 - NENHUM;3;
30000100300;CLAYTON GUIMARÃES - UD 300 - NENHUM;3;
6274084111;PREST HOSPITAL 40841 - VD/CO;1;
6274084126;PREST HOSPITAL 40841 - EST/FUND/NAC;1;
30080242514;KSC SERVIÇOS MÉDICOS - UD 242 - NENHUM;3;
30000014067;LIANA BRAGAGNOLO - UD 335 - NENHUM;3;
40000022730;FUND ASSIST TRAB RURAL- UD 227 - CILINDRO;3;
30027040126;BAMBINI - UD 027 - NENHUM;3;
30027050350;VISIONCENTRO - UD 027 - NENHUM;3;
30000006775;MARIANA AMARAL FERREIRA UD.26 - NENHUM;3;
30022016080;GICIANY PEREIRA UD.220 - NENHUM;3;
30022007615;PABLO RODRIGO - UD 220 - NENHUM;3;
30006000091;LEVVE ORTOPEDIA LTDA - NENHUM;3;
30014800202;NABIL MOUSA YASIN E CIA LTDA - NENHUM;3;
30004000064;INSTITUTO MARIA SCHMITT DE - NENHUM;3;
20000000166;166 - MED: BRASÍNDICE + 20% / MAT: PREÇO UNIMED;2;
30080242689;ESTANCIA GRADIVA - CENTRO - NENHUM;3;
30000918032;CARRAMILLO E MENINO - UD 331 - NENHUM;3;
30022098095;UROLAGES CLINICA MEDICA LTDA - NENHUM;3;
30080242587;20 20 LTDA - NENHUM;3;
30000030045;CLINIMAMO - UD 300 - NENHUM;3;
20000000169;169 - MED:CEMED OU BRASÍNDICE PF+ 19%/ CONTRASTES: BRASÍNDICE PF/ MATERIAIS: PREÇO COTAÇÃO UNIMED;2;
30000015624;MARINA ELIZIA - UD 227 - NENHUM;3;
30000017571;ROBERTA RICHTER ZANELLA BISSA - NENHUM;3;
30000006937;ULTRASSOM SANTA ISABEL-UD 026 - NENHUM;3;
30002608157;JOAO ELIAS M. JUNIOR - UD 026 - NENHUM;3;
30080242681;REY SERVICOS MEDICOS S/S - NENHUM;3;
30000051165;GASTRO CLINICA - UD 622 - NENHUM;3;
20000000170;170 - MED: CMED OU BRASÍNDICE PF/ CONTRASTES: BRASÍNDICE PF / MAT: PREÇO UNIMED;2;
30080242721;MAC SERVICOS MEDICOS LTDA - NENHUM;3;
20000000171;171 - DIETAS: LPM + 50% / MATERIAIS: TNUMM;2;
30000006845;MARCELA MAMUS CORREA - UD 26 - NENHUM;3;
30026454145;AMANDIA MONICA MARCHETTI - NENHUM;3;
30026454311;FLAVIO SILVERIO DE ALMEIDA - NENHUM;3;
30026454537;LENIN DE LIMA RODRIGUES - NENHUM;3;
30026456644;CAROLINE BERNARDI CHAVES - NENHUM;3;
30026459622;FLAVIA MACHADO UD. 26 - NENHUM;3;
30002210022;DR. LUIZ FERNANDO DELPIZZO - NENHUM;3;
50003316001;HOSPITAL JOAQUIM UD.331 - CENTRAL;3;
6270311;CRED - VD/CO;1;
20000000064;64 - MED: BRASINDICE PF + 20%, DIETA-CONTRASTE PF/ MAT: SIMPRO PF;2;
20000000065;65 - MED: BRASINDICE PF + 18%/ DIETAS E CONTRASTES PF - MAT: SIMPRO PF;2;
20000000066;66 - MED: BRASINDICE PF + 19%, DIETA-CONTRASTE PF/ MAT: SIMPRO PF;2;
20000000067;67 - MEDICAMENTOS: BRASINDICE PF + 15% / MATERIAIS: SIMPRO PF;2;
30000020067;LAB STUMPF - UD CONCORDIA3 - NENHUM;3;
30000020072;LAB. CLINICA CONCORDIA - UD - NENHUM;3;
30000020251;LAB BENDER - UD CONCORDIA - NENHUM;3;
30006130001;AIRA G.V. DOS S. BRANDELERO - NENHUM;3;
30006130002;CLAUDIO ANTONIO BRIESE - NENHUM;3;
30006130003;CESAR GASTAO FONINI - NENHUM;3;
30006130004;CLEVERSON LARA MARTINS - NENHUM;3;
30006130005;JOSE CARLOS MOMESSO - NENHUM;3;
30006130006;LIRIO BARRETO - NENHUM;3;
30006130007;LUIZ CARLOS PEREIRA - NENHUM;3;
30006130008;LUIZ CARLOS SCHAEDLER - NENHUM;3;
30006130009;LUIZ DINIZ FAGUNDES - NENHUM;3;
30006130010;MILTON NEUMANN - NENHUM;3;
30006130011;MOACIR ROCHA CARVALHO FILHO - NENHUM;3;
30006130012;VALDEMAR BENIN JR - NENHUM;3;
6270605;PREST EXCEÇÃO CLINICA - NACIONAL(51057);1;
6270611;PREST EXCEÇÃO CLINICA - VD/CO(51057);1;
6340208;EXCEÇÃO PREST - NAC 40836;1;
30000265027;INST. DERMA E CIRURG U.26 - NENHUM;3;
30000265028;AGENCIA DE SAUDE TIMBO U.26 - NENHUM;3;
6114002503;PREST HOSPITAL 40025 - FUND;1;
6114002504;PREST HOSPITAL 40025 - EST;1;
6114002505;PREST HOSPITAL 40025 - NAC;1;
30000250061;MED. NUCLEAR UD.25 - NENHUM;3;
20000000072;72 - MEDICAMENTOS: PF + 20% ICMS 17,50%/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
20000000073;73 - MEDICAMENTOS: PF + 20% ICMS 18% ALC/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
20000000074;74 - MEDICAMENTOS: PF + 20% ICMS 17% ALC/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
30000006182;VALTER H ALHO - UD 628 - NENHUM;3;
30000242034;APJ SAUDE SEG DO TRABALHO LTDA - NENHUM;3;
30000242035;DRA ANA PAULA SCREMIN - NENHUM;3;
1056;TABELA - COPARTICIPAÇÃO - CENTRAL E FESC;1;
30000250553;CLINICA TERAP. OCULAR UD.25 - NENHUM;3;
30000300305;HOSP TROMBUDO CENTRAL - NENHUM;3;
30000300309;HOSP DONA LISETTE UD.300 - NENHUM;3;
40000300305;HOSP TROMBUDO CENTRAL - CILINDRO;3;
30000242038;CONS.MEDICO.DR.ROBERTO DE ALME - NENHUM;3;
30000265051;CENTRODERME CLINICA DERMATOLOG - NENHUM;3;
40002210024;FUNDAÇÃO MÉDICO SOCIAL RURAL O - CILINDRO;3;
30000051097;CLINICA DA MULHER - UD JARAGUA - NENHUM;3;
30000242047;MARIA AMABILE DORAZIO - NENHUM;3;
30000242048;SERGIO BATISTA - NENHUM;3;
30000242049;SERGIO ROBERTO DOS SANTOS - NENHUM;3;
30000024268;THIAGO DA CUNHA CASAS - NENHUM;3;
30002428347;RODRIGO RASSELE - NENHUM;3;
30024203925;DELMO DUMKE - NENHUM;3;
30024203962;LUIZ ANTONIO SILVEIRA FLORES - NENHUM;3;
30024204333;CELSO ANTONIO SCHMITZ - NENHUM;3;
30024205527;HUMBERTO GRISA - NENHUM;3;
30024205528;CARLOS AUGUSTO DE LIMA - NENHUM;3;
30024205529;DARIO PEREIRA BARBOSA - NENHUM;3;
30024205530;LUIZ GUSTAVO TEIXEIRA PINTO - NENHUM;3;
30024205781;JOAO CARLOS SHLEDER - NENHUM;3;
30024207095;MARCO ANTONIO GOULART MENNA BA - NENHUM;3;
30024207509;EDWARD ANDRE SALVADOR - NENHUM;3;
30024208216;ALEXANDRE DO AMARAL MENDONÇA - NENHUM;3;
30000270067;AQUIM MARTINS CLINICA MEDICA A - NENHUM;3;
30000026556;CLÍNICA CORREA MOREIRA EIRELI - NENHUM;3;
30000026557;CORAÇÃO ATIVO - NENHUM;3;
30000026558;CLÍNICA DE OLHOS INDAIAL - NENHUM;3;
30000026559;CLÍNICA MEDICA BORBA - NENHUM;3;
30000250555;LABORATÓRIO SANTA LUZIA - NENHUM;3;
30000265054;RODRIGO MONNERAT - NENHUM;3;
30000265055;CLEBER ANTONIO PALMA - NENHUM;3;
30014800002;LAB ANTONIO BORTOLANZA - NENHUM;3;
30014800036;LABORATORIO BORTOLANZA - NENHUM;3;
30014800037;LABORATORIO OLIVEIRA - NENHUM;3;
30014800074;LABORATORIO FAIMA - NENHUM;3;
30014800096;SERVMED - NENHUM;3;
30014800147;M. A. PRETO - NENHUM;3;
30024204857;MARCELO VARGAS ARDENGHI - NENHUM;3;
30014800128;LABORVIDA - UD 148 - NENHUM;3;
30000006197;JK SAUDE EIRELI - UD 26 - NENHUM;3;
30002607070;DR. MELCHIOR MOSER JUNIOR - NENHUM;3;
30014800039;TOEBE STUDT - 148 - NENHUM;3;
30014800167;LAB MICHELE CONTE -148 - NENHUM;3;
30014800174;LAB SAVIAN - 148 - NENHUM;3;
30000111300;CENTRO ASSISTENCIAL UN 300 - NENHUM;3;
30022090000;SOC MAE DA DIV PROV - UD 220 - NENHUM;3;
40022090000;SOC MAE DA DIV PROV - UD 220 - CILINDRO;3;
1058;TABELA FRANQUIA;1;
20000000080;80 - MED: BRASÍNDICE PF + 18% / MAT: PREÇO UNIMED;2;
30000051043;MOSER E LOPES UD. 635 - NENHUM;3;
30000051130;COOP TRAB MÉDICO APS JGUA 634 - NENHUM;3;
30002620082;CLINICA MEDICA PETER PAN UD26 - NENHUM;3;
20000000081;81 - MEDICAMENTOS TNUMM PF + 19%, SE NÃO POSSUIR, BRASINDICE PF +19% /DIETAS LPM + 50% /MAT UNIMED;2;
20000000093;93 - MED: TNUMM PF + 18% DIETAS E CONTRASTES BRASÍNDICE PF / MAT: PREÇO UNIMED;2;
20000000095;95 - MEDICAMENTOS BRASINDICE PF + 20% - MATERIAIS SIMPRO PF;2;
20000000096;96 - MED: TNUMM PF + 18%/ DIETAS LPM +50% EQUIPOS + 21,43% / MAT: PREÇO UNIMED;2;
20000000097;97 - MED: TNUMM PF + 20% / DIETAS LPM + 50% EQUIPOS +21,43% / MAT: PREÇO UNIMED;2;
20000000102;102 - MED: TNUMM PF + 20% CONTRASTE BRASÍNDICE/ EQUIPOS LPM / MAT: PREÇO UNIMED;2;
50026459336;HOSP STA ISABEL UD. 26 - CENTRAL;3;
20000000106;106 - MED: BRASÍNDICE PMC - 15% OU BRASÍNDICE PF + 21,43%/ MAT: SIMPRO PF + 21,43%;2;
30000040839;FUND. HARRY GUIDO - UD. 635 - NENHUM;3;
40000040840;HOSP. ROGACIONISTA - UD.613 - CILINDRO;3;
20000000120;MED CMED OU BRASINDICE + 20%/ DIETAS LPM +50% / EQUIPOS LPM + 21,43%/ MATERIAIS PREÇO UNIMED;2;
20000000121;MED CMED OU BRASINDICE +20%/ COMPRAMED + 20% / DIETAS LPM + 50%/ EQUIPOS LPM +50% / MAT PREÇO UNIMED;2;
30000300399;FLOX MEDICINA DIAGNOSTICA-025 - NENHUM;3;
30022090157;NEUROCOR CLINICA NEUROCIRURGI - NENHUM;3;
30000051162;COOP.TRAB.MED.CONCORDIA-UD627 - NENHUM;3;
6275116205;EXC PREST CLINICA 51162 - NAC;1;
6275116211;EXC PREST CLINICA 51162 - VDCO;1;
6275116222;EXC PREST CLINICA 51162 - EST/FUND;1;
20000000130;MED:CMED PF +20%/ CONTRASTES: BRASÍNDICE PF/ DIETAS LPM +50%/ MAT: PREÇO UNIMED;2;
30014800200;LABORATTORIO HOFFMANN - UD 148 - NENHUM;3;
30040040811;HOSP SANTO ANTONIO - UD 198 - NENHUM;3;
30014800180;IDANIA ARCARI - UD 148 - NENHUM;3;
30000020134;HEMOSC - UD 335 - NENHUM;3;
20000000145;145 - MED: BRASÍNDICE PMC - 15% / MATERIAL: PREÇO UNIMED;2;
20000000152;152 - MED:CMED PF 15% OU BRASÍNDICE PMC -15%/CONTRASTES: BRASÍNDICE PF/DIETAS:LPM+50%/MAT: COTAÇÃO;2;
20000000153;153 - MED: CMED OU BRASÍNDICE +19%/DIETAS LPM+50%/CONTRASTES: BRASÍNDICE PF/MAT: PREÇO UNIMED;2;
30000300913;CEM - UD 025 - NENHUM;3;
30022018961;MICKAEL O. DUARTE - UD 220 - NENHUM;3;
30080242697;MARIA CAROLINA C. SOUZA-UD 242 - NENHUM;3;
30002420110;UD LITORAL - UD 242 - NENHUM;3;
30027050378;ACM CLINIC EIRELI - UD 027 - NENHUM;3;
30027050379;VIESI IBIAPINA - UD 027 - NENHUM;3;
30080242711;UD LITORAL CDU ITAJAI-UD 242 - NENHUM;3;
30000221419;IOSC - NENHUM;3;
6114002511;PREST HOSPITAL 40025 - VD/CO;1;
6114002526;PREST HOSPITAL 40025 - EST/FUND/NAC;1;
30002423004;CARLOS CEZAR BANNACH CALASANS - NENHUM;3;
30002423006;AYDE SERVIÇOS MEDICOS CL (242) - NENHUM;3;
30002423019;SEMEGO GINECO UD LITORAL - NENHUM;3;
30002423020;CLÍNICA MÉDICA GALINDO 2420491 - NENHUM;3;
30002423031;CLIN. DERMATOLOGIA JULIANA - NENHUM;3;
30002423032;CLINICA MED SANTA PAULINA LTDA - NENHUM;3;
6275006103;PREST CLINICA 50061 - FUND;1;
6275006104;PREST CLINICA 50061 - EST;1;
6275006105;PREST CLINICA 50061 - NAC;1;
6275006111;PREST CLINICA 50061 - VD/CO;1;
30001980062;FLAVIA COSTA CARDOSO - NENHUM;3;
30002423033;DRA MARILIA NETTO UN 242 - NENHUM;3;
30000009361;RICARDO MANTEUFFEL 611 - NENHUM;3;
30000050825;CLINICA NEFROLOGIA U618 - NENHUM;3;
30000020011;FREYGANG E FREYGANG - 635 - NENHUM;3;
30000020039;PENINHA SOC CIVIL - 611 - NENHUM;3;
30000020040;LABCENTER  - 611 - NENHUM;3;
30000020042;LAB PAPANDUVA - 635 - NENHUM;3;
30000020080;LAB MARTINEZ - 628 - NENHUM;3;
30000020097;BIOLAB - 628 - NENHUM;3;
30000020098;NICOSARINI LAB - 628 - NENHUM;3;
30000020099;LAB RUI STIMAMIGLIO - 628 - NENHUM;3;
30000020102;H E E INST PATOL - 634 - NENHUM;3;
30000020118;LAB FLEMING - 634 - NENHUM;3;
30000020119;LAB JARAGUAENSE - 634 - NENHUM;3;
30000020122;RITA CASSIA - 634 - NENHUM;3;
30000020125;LAB SANTA HELENA - 634 - NENHUM;3;
30000020184;LAB BIOCLINICO - 622 - NENHUM;3;
30000020190;ORLANDO LAB DE ANAL - 613 - NENHUM;3;
30000020191;LAB SOL DA TERRA - 613 - NENHUM;3;
30000020193;LAB SILVANA - 613 - NENHUM;3;
30000020197;LAB POLICENTER - 613 - NENHUM;3;
30000020210;LAB CIENTIFICO - 622 - NENHUM;3;
30000020211;LAB ANACLIN - 635 - NENHUM;3;
30000020222;WILSON LUIZ ROD - 613 - NENHUM;3;
30000020228;LAB DE ANAL CLIN XANXERE - 613 - NENHUM;3;
30000020229;PASOLDLAB -634 - NENHUM;3;
30000020275;B & B LAB AN. CLIN - 613 - NENHUM;3;
30000020753;RIOLAB - 635 - NENHUM;3;
30000020904;LM LAB DE ANAL CLIN - 634 - NENHUM;3;
30000020927;SAMIR DEQUECH - 634 - NENHUM;3;
30000020928;LAB DE AN PAT HUGO - 634 - NENHUM;3;
30000020930;LAB CEACLIN - 634 - NENHUM;3;
30000020933;LABORSAD - 634 - NENHUM;3;
30000020945;LAB DE ANL CLIN LAIS - 613 - NENHUM;3;
30000020951;LABORSAD - 634 - NENHUM;3;
30000020953;CITOPREVE CONSUL PATOL - 634 - NENHUM;3;
30000020957;LAB DE ANAL CLIN CANOIN - 611 - NENHUM;3;
30000020964;J & F AN. CLIN. AMB - 622 - NENHUM;3;
30000020970;LAB VIDA EIRELLI - 622 - NENHUM;3;
30000020974;SANTA CRUZ ANAL CLIN - 613 - NENHUM;3;
30000020975;JULIANA RANGHETTI LAB - 634 - NENHUM;3;
30000020976;VITAL LABOR - 613 - NENHUM;3;
30000020984;INST DE PATOL MEIO OESTE - 622 - NENHUM;3;
30000051057;COOP DE TRAB MED CONCORD - 627 - NENHUM;3;
30000242037;LAVIE ORTOPEDIA - NENHUM;3;
30000251122;CARDIOCLINICA BIGUACU - NENHUM;3;
30002650026;RR ORTOPEDIA E TRAUMATOLOGIA - NENHUM;3;
30003316005;HEINZEN CASCAES DIGNOSTICO - NENHUM;3;
30000006051;RR ORTOPEDIA - UD26 - NENHUM;3;
30000017582;DR EDUARDO F MELCHIORETTO-U207 - NENHUM;3;
30000096667;CIMEB - DR JOSE CYRO -UD331 - NENHUM;3;
30000251003;CARDIOSPORT UD.25 - NENHUM;3;
30000300434;SOS CARDIO CLI MEDICA - UD 25 - NENHUM;3;
30000300660;CLINICA DO PE - UD 25 - NENHUM;3;
30022090101;CENTRO TERAPIA RENAL - UD 220 - NENHUM;3;
30026451647;ANA C CHAVES PACHECO - UD26 - NENHUM;3;
30026459620;DR JAIME F FREITAS - UD26 - NENHUM;3;
6350311;CRED-VD;1;
1062;BUNGE ALIMENTOS SA - ATENDIMENTO ESTADUAL;1;
1063;BUNGE ALIMENTOS SA - ATENDIMENTO NACIONAL;1;
30000020994;LABORATORIO PERITIBA - 627 - NENHUM;3;
30000051117;CLINICA DO APARELHO DIGESTIVO - NENHUM;3;
30000242039;EDUARDO MIGUEL KUHR - NENHUM;3;
30000242040;HELIO CEZAR GOMES DOS REIS - NENHUM;3;
30000242041;HELOISA CASTRO DE ALMEIDA - NENHUM;3;
30000242043;MURILO MIGUEZ - NENHUM;3;
30014800120;PALUDO E GIACOMETTI - NENHUM;3;
30002601081;JADER GOSS JUNIOR UD 26 - NENHUM;3;
30002602932;JAIR ANTONIO SOUZA SILVA UD 26 - NENHUM;3;
30002604203;PAULO MAURICIO PIZZOLATTI UD26 - NENHUM;3;
30002604966;PAULO LOESCHER UD 26 - NENHUM;3;
30002606535;ANTONIO LIMA VIEIRA UD 26 - NENHUM;3;
30002608336;MICHELA CAROLINA N BERNZ UD 26 - NENHUM;3;
30002610317;MARCIO W BATISTA DA SILVA UD26 - NENHUM;3;
30002611641;LARISSA WEISE GONCALVES UD 26 - NENHUM;3;
30000006140;CLINICA DOS OLHOS POMERODE - NENHUM;3;
30000006242;CLINICA CORDONI - NENHUM;3;
30000006247;ANDRE ADRIANO DERMATOLOGIA - NENHUM;3;
30000006248;CLINICA ACOREANA - FILIAL - NENHUM;3;
30000006255;OTOCLINICA - FILIAL 2 - NENHUM;3;
30000006256;OTOCLINICA - NENHUM;3;
30000006257;OTOCLINICA - FILIAL 3 - NENHUM;3;
30000006245;CCCO - CENTRO OFTALMO TIMBO - NENHUM;3;
30000014134;DANIELA H CAVILHA - UD300 - NENHUM;3;
30080242463;MAURICIO R BAGGIO - UD242 - NENHUM;3;
30000022831;DR GABRIEL TREML MURARA - NENHUM;3;
30000999527;DRA. RAFAELLA CADORE UD BRUSQE - NENHUM;3;
30027050320;INSTITUTO OLHOS CARLO WILLE 27 - NENHUM;3;
6284081411;PREST HOSPITAL 40814 - VD/CO;1;
6284081426;PREST HOSPITAL 40814 - EST/FUND/NAC;1;
6284081431;PREST HOSPITAL 40814 - COOPER;1;
30000300887;POLICLINICA OTORR - 025 - NENHUM;3;
20000000077;77 - MED: TNUMM PF + 18% SE NÃO POSSUIR, BRASÍNDICE PF + 18% / MAT: PREÇO UNIMED;2;
30000227604;CLINICA MEDICA SANDRIN UD227 - NENHUM;3;
20000000079;79 - TABELA RECURSOS PRÓPRIOS;2;
30000019007;JULIANO RODRIGUES PEREIRA 613 - NENHUM;3;
30014800189;INST SANTÉ-HOSP DIONÍSIO 148 - NENHUM;3;
30001016009;THABATA M S MOUNZER UD 198 - NENHUM;3;
30000006470;MERAKI CLÍNICA MÉDICA - UN26 - NENHUM;3;
30002420065;COT BALNEÁRIO CAMBORIU UD.242 - NENHUM;3;
30014800192;LAB PLATANO E RONSANI - UD148 - NENHUM;3;
30050187045;LITHOSUL UD207 - NENHUM;3;
20000000082;82- MED PF + 20% ICMS 18%/ GENÉRICOS ICMS 12% E DIETAS LPM / MAT SIMPRO PF/ EQUIPO LPM - INTERC;2;
30000051142;CAD SERVIÇOS MÉDICOS UD 628 - NENHUM;3;
20000000084;84 - MEDICAMENTOS: PF + 20% ICMS 17%/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
20000000085;85 - MEDICAMENTOS: PF + 20% ICMS 18%/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
20000000086;86 - MEDICAMENTOS: PF + 20% ICMS 17%/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
20000000087;87 - MEDICAMENTOS: PF + 20% ICMS 20% E 18% PORTARIA MS 1318/ MATERIAIS SIMPRO PF - INTERC NACIONAL;2;
20000000088;88 - MEDICAMENTOS: PF + 20% ICMS 18%/ MATERIAIS: SIMPRO PF - INTERCAMBIO NACIONAL;2;
20000000089;89- MEDICAMENTOS: PF + 20% ICMS 18% E GENÉRICO ICMS 12%/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
20000000090;90 - MEDICAMENTOS: PF + 20% ICMS 17,50%/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
20000000091;91 - MEDICAMENTOS: PF + 20% ICMS 18% ALC/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
20000000092;92 - MEDICAMENTOS: PF + 20% ICMS 17% ALC/ MATERIAIS: SIMPRO PF - INTERCÂMBIO NACIONAL;2;
30000014069;DIEGO MAESTRI UD 335 - NENHUM;3;
30002601901;DRA. ANA M. C. GALLO - UD 026 - NENHUM;3;
20000000098;98 - MEDICAMENTOS BRASINDICE PMC -15% OU PF + 20% - MATERIAIS SIMPRO PF;2;
20000000103;103 -MED:TNUMM PF 20% DIETAS LPM CONTRASTE E INSUMOS BRASÍNDICE PF /MAT:PREÇO UNIMED;2;
30027050362;LB CLINICA MÉDICA - UNIMED 027 - NENHUM;3;
30027250001;FAHECE F DE A A H E CEPON - NENHUM;3;
50000040840;HOSP. ROGACIONISTA - UD.613 - CENTRAL;3;
30000300525;MAFRA E ANDUJAR CLIN - UD 025 - NENHUM;3;
6224084211;PREST HOSPITAL - 40842 VD/CO;1;
6224084226;PREST HOSPITAL - 40842 EST/NAC/FUND;1;
6224084231;PREST HOSPITAL - 40842 COOPER;1;
30000030042;CEDIMAVI - UD 300 - NENHUM;3;
30080242758;BTZ-SERVICOS MEDICOS - UD 242 - NENHUM;3;
20000000191;191 - MED TNUMM PF + 19% ICMS 17%/ DIETAS LPM + 50% /MATERIAIS:UNIMED /EQUIPOS LPM +50%;2;
20000000192;192 - MED TNUMM PF + 18% ICMS 17%/ DIETAS LPM + 50% /MATERIAIS:UNIMED /EQUIPOS LPM +50%;2;
1067;PROASA NACIONAL;1;
